Linux 6.8.0-52-generic (SnowBrain) 	07.03.2025 	_x86_64_	(4 CPU)

14.39.18     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14.54.54     all   27,07    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   72,18
14.54.55     all   26,88    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   70,35
14.54.56     all   26,07    0,00    1,25    0,00    0,00    0,00    0,00    0,00    0,00   72,68
14.54.57     all   27,25    0,00    4,75    0,00    0,00    0,25    0,00    0,00    0,00   67,75
14.54.58     all   25,88    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   73,37
14.54.59     all   26,75    0,00    2,75    0,00    0,00    0,00    0,00    0,00    0,00   70,50
14.55.00     all   27,78    0,00    1,01    0,00    0,00    0,25    0,00    0,00    0,00   70,96
14.55.01     all   26,70    0,00    2,77    0,00    0,00    0,00    0,00    0,00    0,00   70,53
14.55.02     all   23,50    0,00    4,00    0,50    0,00    0,00    0,00    0,00    0,00   72,00
14.55.03     all    4,03    0,00    5,54    0,00    0,00    0,00    0,00    0,00    0,00   90,43
14.55.04     all    2,01    0,00    1,01    0,25    0,00    0,00    0,00    0,00    0,00   96,73
14.55.05     all   11,17    0,00    4,57    0,25    0,00    0,00    0,00    0,00    0,00   84,01
14.55.06     all   16,46    0,00    4,30    0,25    0,00    0,25    0,00    0,00    0,00   78,73
14.55.07     all   19,49    0,00    8,35    1,01    0,00    0,00    0,00    0,00    0,00   71,14
14.55.08     all    1,74    0,00    0,99    0,00    0,00    0,00    0,00    0,00    0,00   97,27
14.55.09     all    2,29    0,00    2,80    0,25    0,00    0,00    0,00    0,00    0,00   94,66
14.55.10     all    3,51    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   93,98
14.55.11     all    1,51    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   97,98
14.55.12     all   70,18    0,00   11,78    0,00    0,00    0,00    0,00    0,00    0,00   18,05
14.55.13     all   27,00    0,00    4,00    0,00    0,00    0,00    0,00    0,00    0,00   69,00
14.55.14     all   26,25    0,00    4,25    0,00    0,00    0,00    0,00    0,00    0,00   69,50
14.55.15     all    9,11    0,00    3,04    2,28    0,00    0,00    0,00    0,00    0,00   85,57
14.55.16     all    7,27    0,00    6,02    0,00    0,00    0,00    0,00    0,00    0,00   86,72
14.55.17     all    0,75    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   98,25
14.55.18     all    1,76    0,00    2,27    0,00    0,00    0,25    0,00    0,00    0,00   95,72
14.55.19     all    1,75    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   97,26
14.55.20     all    8,10    0,00    4,81    0,00    0,00    0,00    0,00    0,00    0,00   87,09
14.55.21     all   16,50    0,00    6,35    0,76    0,00    0,25    0,00    0,00    0,00   76,14
14.55.22     all   26,60    0,00    9,72    0,00    0,00    0,00    0,00    0,00    0,00   63,68
14.55.23     all   28,39    0,00    8,18    0,77    0,00    0,00    0,00    0,00    0,00   62,66
14.55.24     all   43,40    0,00    8,88    0,25    0,00    0,25    0,00    0,00    0,00   47,21
14.55.25     all   54,23    0,00   14,43    0,25    0,00    0,25    0,00    0,00    0,00   30,85
14.55.26     all   29,04    0,00    2,27    0,25    0,00    0,00    0,00    0,00    0,00   68,43
14.55.27     all   27,14    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   70,35
14.55.28     all   25,63    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   73,87
14.55.29     all   26,82    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   70,68
14.55.30     all   25,63    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   74,12
14.55.31     all   46,95    0,00    8,12    0,25    0,00    0,00    0,00    0,00    0,00   44,67
14.55.32     all   41,48    0,00    3,05    0,00    0,00    0,00    0,00    0,00    0,00   55,47
14.55.33     all   27,00    0,00    2,75    0,00    0,00    0,25    0,00    0,00    0,00   70,00
14.55.34     all   25,75    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   73,75
14.55.35     all   27,53    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   69,44
14.55.36     all   26,75    0,00    2,00    0,25    0,00    0,25    0,00    0,00    0,00   70,75
14.55.37     all    9,55    0,00    6,78    0,50    0,00    0,00    0,00    0,00    0,00   83,17
14.55.38     all   22,11    0,00    9,00    0,51    0,00    0,26    0,00    0,00    0,00   68,12
14.55.39     all    9,16    0,00    5,60    0,00    0,00    0,00    0,00    0,00    0,00   85,24
14.55.40     all   31,88    0,00   11,83    0,51    0,00    0,51    0,00    0,00    0,00   55,27
14.55.41     all   31,12    0,00    7,40    0,77    0,00    0,51    0,00    0,00    0,00   60,20
14.55.42     all   33,51    0,00   13,77    0,26    0,00    0,26    0,00    0,00    0,00   52,21
14.55.43     all    7,85    0,00    4,05    0,76    0,00    0,00    0,00    0,00    0,00   87,34
14.55.44     all   21,46    0,00   11,36    0,25    0,00    0,25    0,00    0,00    0,00   66,67
14.55.45     all   13,20    0,00    5,08    0,25    0,00    0,00    0,00    0,00    0,00   81,47
14.55.46     all    3,79    0,00    7,07    0,00    0,00    0,25    0,00    0,00    0,00   88,89
14.55.47     all    2,77    0,00    1,26    0,00    0,00    0,00    0,00    0,00    0,00   95,97
14.55.48     all   19,44    0,00    7,83    0,00    0,00    0,00    0,00    0,00    0,00   72,73
14.55.49     all   33,83    0,00    2,01    0,25    0,00    0,00    0,00    0,00    0,00   63,91
14.55.50     all   26,45    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   71,54
14.55.51     all   28,89    0,00    5,03    0,00    0,00    0,00    0,00    0,00    0,00   66,08
14.55.52     all   26,57    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   72,68
14.55.53     all   27,07    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   70,18
14.55.54     all   26,38    0,00    1,01    0,25    0,00    0,00    0,00    0,00    0,00   72,36
14.55.55     all   26,62    0,00    2,49    0,00    0,00    0,00    0,00    0,00    0,00   70,90
14.55.56     all   25,76    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   73,99
14.55.57     all   26,82    0,00    2,26    0,00    0,00    0,00    0,00    0,00    0,00   70,93
14.55.58     all   26,32    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   72,93
14.55.59     all   26,82    0,00    2,26    0,25    0,00    0,00    0,00    0,00    0,00   70,68
14.56.00     all   24,24    0,00    4,04    0,00    0,00    0,00    0,00    0,00    0,00   71,72
14.56.01     all    3,55    0,00    5,58    0,00    0,00    0,00    0,00    0,00    0,00   90,86
14.56.02     all    1,50    0,00    1,25    0,00    0,00    0,00    0,00    0,00    0,00   97,25
14.56.03     all    1,51    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   95,73
14.56.04     all    2,01    0,00    1,76    0,50    0,00    0,00    0,00    0,00    0,00   95,73
14.56.05     all    3,01    0,00    3,51    0,00    0,00    0,00    0,00    0,00    0,00   93,48
14.56.06     all    3,51    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   93,98
14.56.07     all    1,26    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   96,73
14.56.08     all    2,51    0,00    2,26    0,00    0,00    0,00    0,00    0,00    0,00   95,23
14.56.09     all    1,00    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   98,50
14.56.10     all    3,28    0,00    2,78    0,00    0,00    0,00    0,00    0,00    0,00   93,94
14.56.11     all    2,01    0,00    1,26    0,00    0,00    0,25    0,00    0,00    0,00   96,48
14.56.12     all    2,00    0,00    2,74    0,00    0,00    0,00    0,00    0,00    0,00   95,26
14.56.13     all    0,75    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   98,99
14.56.14     all    2,24    0,00    2,49    0,50    0,00    0,00    0,00    0,00    0,00   94,76
14.56.15     all    2,02    0,00    1,51    0,00    0,00    0,00    0,00    0,00    0,00   96,47
14.56.16     all   13,03    0,00    9,02    0,25    0,00    0,25    0,00    0,00    0,00   77,44
14.56.17     all    2,02    0,00    3,27    0,25    0,00    0,00    0,00    0,00    0,00   94,46
14.56.18     all    2,26    0,00    4,01    0,00    0,00    0,00    0,00    0,00    0,00   93,73
14.56.19     all   18,58    0,00    6,36    0,76    0,00    0,25    0,00    0,00    0,00   74,05
14.56.20     all    5,37    0,00    4,35    0,00    0,00    0,00    0,00    0,00    0,00   90,28
14.56.21     all   16,58    0,00    5,36    0,00    0,00    0,26    0,00    0,00    0,00   77,81
14.56.22     all    2,49    0,00    3,24    0,00    0,00    0,00    0,00    0,00    0,00   94,26
14.56.23     all    0,00    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   99,50
14.56.24     all    2,01    0,00    2,26    0,00    0,00    0,00    0,00    0,00    0,00   95,74
14.56.25     all    1,00    0,00    1,00    0,25    0,00    0,00    0,00    0,00    0,00   97,76
14.56.26     all    1,76    0,00    2,26    0,00    0,00    0,00    0,00    0,00    0,00   95,98
14.56.27     all    1,26    0,00    0,50    1,76    0,00    0,00    0,00    0,00    0,00   96,47
14.56.28     all    1,25    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   97,75
14.56.29     all   62,41    0,00    7,77    0,00    0,00    0,00    0,00    0,00    0,00   29,82
14.56.30     all    0,50    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,50
14.56.31     all    2,00    0,00    2,75    0,00    0,00    0,00    0,00    0,00    0,00   95,25
14.56.32     all    1,76    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   97,99
14.56.33     all    1,26    0,00    2,76    0,25    0,00    0,00    0,00    0,00    0,00   95,73
14.56.34     all    1,00    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   98,51
14.56.35     all    1,51    0,00    2,27    0,00    0,00    0,00    0,00    0,00    0,00   96,22
14.56.36     all    0,75    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   99,00
14.56.37     all   18,18    0,00    8,08    0,51    0,00    0,25    0,00    0,00    0,00   72,98
14.56.38     all   11,25    0,00    5,37    0,77    0,00    0,00    0,00    0,00    0,00   82,61
14.56.39     all    7,91    0,00    6,38    0,00    0,00    0,00    0,00    0,00    0,00   85,71
14.56.40     all   31,47    0,00    8,63    0,76    0,00    0,51    0,00    0,00    0,00   58,63
14.56.41     all   29,92    0,00    9,72    0,51    0,00    0,26    0,00    0,00    0,00   59,59
14.56.42     all   90,23    0,00    9,77    0,00    0,00    0,00    0,00    0,00    0,00    0,00
14.56.43     all   42,96    0,00    5,53    0,00    0,00    0,00    0,00    0,00    0,00   51,51
14.56.44     all   29,47    0,00    4,28    0,00    0,00    0,00    0,00    0,00    0,00   66,25
14.56.45     all   25,75    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   74,25
14.56.46     all   26,77    0,00    2,53    0,00    0,00    0,00    0,00    0,00    0,00   70,71
14.56.47     all   25,94    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   73,82
14.56.48     all   26,70    0,00    2,52    0,00    0,00    0,00    0,00    0,00    0,00   70,78
14.56.49     all   25,75    0,00    0,25    0,25    0,00    0,00    0,00    0,00    0,00   73,75
14.56.50     all   26,82    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   70,43
14.56.51     all   26,32    0,25    0,75    0,00    0,00    0,00    0,00    0,00    0,00   72,68
14.56.52     all   27,00    0,00    2,75    0,00    0,00    0,00    0,00    0,00    0,00   70,25
14.56.53     all   25,38    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   74,37
14.56.54     all   18,18    0,00    5,56    0,25    0,00    0,00    0,00    0,00    0,00   76,01
14.56.55     all    2,78    0,00    3,28    0,00    0,00    0,00    0,00    0,00    0,00   93,94
14.56.56     all    4,04    0,00    4,04    0,00    0,00    0,00    0,00    0,00    0,00   91,92
14.56.57     all    0,76    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   98,99
14.56.58     all    2,02    0,00    2,27    0,00    0,00    0,00    0,00    0,00    0,00   95,71
14.56.59     all    2,50    0,00    2,25    0,00    0,00    0,00    0,00    0,00    0,00   95,25
14.57.00     all    3,01    0,00    1,75    0,25    0,00    0,00    0,00    0,00    0,00   94,99
14.57.01     all   19,64    0,00    6,63    0,77    0,00    0,26    0,00    0,00    0,00   72,70
14.57.02     all   20,10    0,00    4,07    0,51    0,00    0,00    0,00    0,00    0,00   75,32
14.57.03     all    2,51    0,00    3,76    0,00    0,00    0,25    0,00    0,00    0,00   93,48
14.57.04     all    9,14    0,00    3,05    0,51    0,00    0,00    0,00    0,00    0,00   87,31
14.57.05     all    5,78    0,00    7,04    0,00    0,00    0,00    0,00    0,00    0,00   87,19
14.57.06     all   27,11    0,00   11,51    0,00    0,00    0,00    0,00    0,00    0,00   61,38
14.57.07     all   27,88    0,00    9,72    0,77    0,00    0,26    0,00    0,00    0,00   61,38
14.57.08     all   26,67    0,00    7,44    0,51    0,00    0,26    0,00    0,00    0,00   65,13
14.57.09     all   40,56    0,00   12,24    0,26    0,00    0,00    0,00    0,00    0,00   46,94
14.57.10     all   53,52    0,00   12,31    0,00    0,00    0,25    0,00    0,00    0,00   33,92
14.57.11     all   28,79    0,00    3,79    0,00    0,00    0,00    0,00    0,00    0,00   67,42
14.57.12     all   25,88    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   73,87
14.57.13     all   25,56    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   74,19
14.57.14     all   27,75    0,00    2,75    0,00    0,00    0,00    0,00    0,00    0,00   69,50
14.57.15     all   25,88    0,00    1,51    0,25    0,00    0,00    0,00    0,00    0,00   72,36
14.57.16     all   37,53    0,00    9,07    0,00    0,00    0,00    0,00    0,00    0,00   53,40
14.57.17     all   25,31    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   74,44
14.57.18     all   27,14    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   70,35
14.57.19     all   26,75    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   72,50
14.57.20     all   26,32    0,00    2,76    0,25    0,00    0,25    0,00    0,00    0,00   70,43
14.57.21     all   43,91    0,00    3,55    0,76    0,00    0,00    0,00    0,00    0,00   51,78
14.57.22     all   25,77    0,00    9,95    1,02    0,00    0,00    0,00    0,00    0,00   63,27
14.57.23     all    3,27    0,00    4,02    0,00    0,00    0,00    0,00    0,00    0,00   92,71
14.57.24     all    2,27    0,00    3,54    0,00    0,00    0,25    0,00    0,00    0,00   93,94
14.57.25     all    2,76    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   96,73
14.57.26     all    2,74    0,00    3,24    0,25    0,00    0,00    0,00    0,00    0,00   93,77
14.57.27     all    7,09    0,00    3,29    0,00    0,00    0,00    0,00    0,00    0,00   89,62
14.57.28     all   14,40    0,00    7,46    0,26    0,00    0,00    0,00    0,00    0,00   77,89
14.57.29     all    6,57    0,00    2,78    0,00    0,00    0,00    0,00    0,00    0,00   90,66
14.57.30     all    7,46    0,00    5,40    0,00    0,00    0,00    0,00    0,00    0,00   87,15
14.57.31     all   35,52    0,00   11,59    1,26    0,00    0,25    0,00    0,00    0,00   51,39
14.57.32     all   26,61    0,00    8,27    0,00    0,00    0,00    0,00    0,00    0,00   65,12
14.57.33     all    6,09    0,00    6,60    0,00    0,00    0,00    0,00    0,00    0,00   87,31
14.57.34     all   17,47    0,00    5,32    0,51    0,00    0,51    0,00    0,00    0,00   76,20
14.57.35     all    3,53    0,00    3,53    0,25    0,00    0,00    0,00    0,00    0,00   92,70
14.57.36     all   25,89    0,00    6,09    0,51    0,00    0,00    0,00    0,00    0,00   67,51
14.57.37     all   44,30    0,00   13,67    0,00    0,00    0,00    0,00    0,00    0,00   42,03
14.57.38     all   29,72    0,00    2,27    0,76    0,00    0,00    0,00    0,00    0,00   67,25
14.57.39     all   26,57    0,00    3,01    0,00    0,00    0,00    0,00    0,00    0,00   70,43
14.57.40     all   25,56    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   74,44
14.57.41     all   27,18    0,00    3,74    0,00    0,00    0,00    0,00    0,00    0,00   69,08
14.57.42     all   27,53    0,00    2,78    0,00    0,00    0,00    0,00    0,00    0,00   69,70
14.57.43     all   26,00    0,00    3,00    0,25    0,00    0,00    0,00    0,00    0,00   70,75
14.57.44     all   27,39    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   71,86
14.57.45     all   29,82    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   69,42
14.57.46     all   27,14    0,00    2,26    0,00    0,00    0,25    0,00    0,00    0,00   70,35
14.57.47     all   25,75    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   73,75
14.57.48     all   19,49    0,00    5,32    0,00    0,00    0,00    0,00    0,00    0,00   75,19
14.57.49     all    2,53    0,00    3,54    0,25    0,00    0,00    0,00    0,00    0,00   93,69
14.57.50     all    3,27    0,00    3,27    0,00    0,00    0,00    0,00    0,00    0,00   93,45
14.57.51     all    3,53    0,00    1,76    0,00    0,00    0,00    0,00    0,00    0,00   94,71
14.57.52     all    2,51    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   94,74
14.57.53     all    0,50    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,50
14.57.54     all    2,26    0,00    3,27    0,25    0,00    0,00    0,00    0,00    0,00   94,22
14.57.55     all    2,51    0,00    1,51    0,00    0,00    0,00    0,00    0,00    0,00   95,98
14.57.56     all    1,76    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   95,73
14.57.57     all    1,01    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   98,99
14.57.58     all    2,51    0,00    4,01    0,00    0,00    0,00    0,00    0,00    0,00   93,48
14.57.59     all    0,50    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   99,24
14.58.00     all   28,54    0,00    6,70    0,99    0,00    0,00    0,00    0,00    0,00   63,77
14.58.01     all   28,57    0,00    6,52    0,00    0,00    0,25    0,00    0,00    0,00   64,66
14.58.02     all   15,99    0,00    5,58    0,00    0,00    0,00    0,00    0,00    0,00   78,43
14.58.03     all    9,28    0,00    6,44    0,00    0,00    0,00    0,00    0,00    0,00   84,28
14.58.04     all   27,27    0,00    7,07    0,51    0,00    0,25    0,00    0,00    0,00   64,90
14.58.05     all   31,54    0,00   12,31    0,51    0,00    0,26    0,00    0,00    0,00   55,38
14.58.06     all   58,08    0,00   11,11    0,51    0,00    0,00    0,00    0,00    0,00   30,30
14.58.07     all   37,19    0,00   10,55    0,00    0,00    0,25    0,00    0,00    0,00   52,01
14.58.08     all   27,46    0,00    1,26    0,00    0,00    0,00    0,00    0,00    0,00   71,28
14.58.09     all   26,88    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   70,60
14.58.10     all   25,75    0,00    0,50    0,25    0,00    0,00    0,00    0,00    0,00   73,50
14.58.11     all   27,14    0,00    3,02    0,00    0,00    0,00    0,00    0,00    0,00   69,85
14.58.12     all   27,82    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   69,67
14.58.13     all   25,51    0,00    1,52    0,00    0,00    0,00    0,00    0,00    0,00   72,98
14.58.14     all   31,41    0,00    2,76    0,00    0,00    0,25    0,00    0,00    0,00   65,58
14.58.15     all   25,87    0,00    0,50    0,25    0,00    0,00    0,00    0,00    0,00   73,38
14.58.16     all   34,85    0,00    8,33    0,00    0,00    0,00    0,00    0,00    0,00   56,82
14.58.17     all   25,50    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   74,25
14.58.18     all   17,42    0,00    5,56    0,25    0,00    0,00    0,00    0,00    0,00   76,77
14.58.19     all    4,76    0,00    5,01    0,00    0,00    0,00    0,00    0,00    0,00   90,23
14.58.20     all    2,27    0,00    3,53    0,25    0,00    0,00    0,00    0,00    0,00   93,95
14.58.21     all    0,75    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   99,00
14.58.22     all    2,03    0,00    1,77    0,00    0,00    0,00    0,00    0,00    0,00   96,20
14.58.23     all    1,00    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   98,75
14.58.24     all    2,50    0,00    4,00    0,00    0,00    0,00    0,00    0,00    0,00   93,50
14.58.25     all    1,01    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   98,99
14.58.26     all    2,98    0,00    3,23    0,25    0,00    0,00    0,00    0,00    0,00   93,55
14.58.27     all    0,76    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   98,99
14.58.28     all   11,62    0,00    6,57    0,25    0,00    0,00    0,00    0,00    0,00   81,57
14.58.29     all   23,91    0,00   10,54    0,00    0,00    0,00    0,00    0,00    0,00   65,55
14.58.30     all   13,88    0,00    8,48    0,00    0,00    0,26    0,00    0,00    0,00   77,38
14.58.31     all   11,70    0,00    6,36    0,25    0,00    0,25    0,00    0,00    0,00   81,42
14.58.32     all   20,51    0,00    4,87    0,77    0,00    0,00    0,00    0,00    0,00   73,85
14.58.33     all   29,72    0,00   12,40    0,26    0,00    0,52    0,00    0,00    0,00   57,11
14.58.34     all   23,41    0,00    5,09    0,25    0,00    0,00    0,00    0,00    0,00   71,25
14.58.35     all   64,57    0,00   17,59    0,50    0,00    0,00    0,00    0,00    0,00   17,34
14.58.36     all   27,59    0,00    0,76    0,00    0,00    0,00    0,00    0,00    0,00   71,65
14.58.37     all   28,89    0,00    4,27    0,00    0,00    0,00    0,00    0,00    0,00   66,83
14.58.38     all   28,64    0,00    1,26    0,75    0,00    0,00    0,00    0,00    0,00   69,35
14.58.39     all   27,00    0,00    2,50    0,00    0,00    0,00    0,00    0,00    0,00   70,50
14.58.40     all   25,75    0,00    0,50    0,00    0,00    0,25    0,00    0,00    0,00   73,50
14.58.41     all   26,63    0,00    2,01    0,00    0,00    0,00    0,00    0,00    0,00   71,36
14.58.42     all   25,56    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   74,19
14.58.43     all   26,82    0,00    2,51    0,25    0,00    0,00    0,00    0,00    0,00   70,43
14.58.44     all   26,00    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   73,50
14.58.45     all   25,50    0,00    0,25    0,25    0,00    0,00    0,00    0,00    0,00   74,00
14.58.46     all   27,39    0,00    3,27    0,00    0,00    0,25    0,00    0,00    0,00   69,10
14.58.47     all    7,61    0,00    3,55    0,00    0,00    0,00    0,00    0,00    0,00   88,83
14.58.48     all    4,02    0,00    4,77    0,00    0,00    0,00    0,00    0,00    0,00   91,21
14.58.49     all    1,52    0,00    1,27    0,25    0,00    0,00    0,00    0,00    0,00   96,96
14.58.50     all    2,00    0,00    3,00    0,00    0,00    0,00    0,00    0,00    0,00   95,00
14.58.51     all    2,01    0,00    1,76    0,00    0,00    0,00    0,00    0,00    0,00   96,23
14.58.52     all    2,26    0,00    2,26    0,00    0,00    0,00    0,00    0,00    0,00   95,48
14.58.53     all    1,51    0,00    1,51    0,00    0,00    0,00    0,00    0,00    0,00   96,98
14.58.54     all    4,00    0,00    4,50    0,25    0,00    0,00    0,00    0,00    0,00   91,25
14.58.55     all    0,50    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   99,24
14.58.56     all    1,75    0,00    3,00    0,00    0,00    0,00    0,00    0,00    0,00   95,25
14.58.57     all    1,76    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   97,74
14.58.58     all    3,51    0,00    3,26    0,00    0,00    0,00    0,00    0,00    0,00   93,23
14.58.59     all    1,01    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   98,74
14.59.00     all    2,26    0,00    3,26    0,00    0,00    0,00    0,00    0,00    0,00   94,49
14.59.01     all    0,50    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   99,25
14.59.02     all    1,77    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   95,20
14.59.03     all    7,83    0,00    2,53    0,00    0,00    0,00    0,00    0,00    0,00   89,65
14.59.04     all    3,00    0,00    3,50    0,25    0,00    0,00    0,00    0,00    0,00   93,25
14.59.05     all   21,74    0,00    8,95    0,51    0,00    0,51    0,00    0,00    0,00   68,29
14.59.06     all    9,14    0,00    4,31    0,25    0,00    0,00    0,00    0,00    0,00   86,29
14.59.07     all   11,54    0,00    7,69    0,00    0,00    0,26    0,00    0,00    0,00   80,51
14.59.08     all   26,92    0,00    7,44    0,00    0,00    0,00    0,00    0,00    0,00   65,64
14.59.09     all   43,65    0,00   11,93    0,51    0,00    0,25    0,00    0,00    0,00   43,65
14.59.10     all   89,58    0,00   10,42    0,00    0,00    0,00    0,00    0,00    0,00    0,00
14.59.11     all   79,00    0,00   19,25    0,00    0,00    0,00    0,00    0,00    0,00    1,75
14.59.12     all   55,78    0,00    9,77    0,77    0,00    0,26    0,00    0,00    0,00   33,42
14.59.13     all   36,52    0,00    5,54    0,25    0,00    0,00    0,00    0,00    0,00   57,68
14.59.14     all   33,67    0,00    3,02    0,00    0,00    0,00    0,00    0,00    0,00   63,32
14.59.15     all   73,67    0,00   13,16    0,00    0,00    0,51    0,00    0,00    0,00   12,66
14.59.16     all   58,67    0,00   10,71    0,26    0,00    0,00    0,00    0,00    0,00   30,36
14.59.17     all   74,50    0,00   19,00    0,00    0,00    0,00    0,00    0,00    0,00    6,50
14.59.18     all   73,75    0,00   25,00    0,00    0,00    0,25    0,00    0,00    0,00    1,00
14.59.19     all   80,85    0,00   18,91    0,00    0,00    0,25    0,00    0,00    0,00    0,00
14.59.20     all   85,00    0,00   12,25    0,00    0,00    0,25    0,00    0,00    0,00    2,50
14.59.21     all   75,56    0,00   20,70    0,00    0,00    0,75    0,00    0,00    0,00    2,99
14.59.22     all   57,62    0,00    9,56    1,03    0,00    0,26    0,00    0,00    0,00   31,52
14.59.23     all   49,87    0,00    7,89    0,76    0,00    0,00    0,00    0,00    0,00   41,48
14.59.24     all   38,69    0,00    3,52    0,25    0,00    0,00    0,00    0,00    0,00   57,54
14.59.25     all   36,29    0,00    4,82    0,25    0,00    0,00    0,00    0,00    0,00   58,63
14.59.26     all   27,50    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   71,50
14.59.27     all   27,96    0,00    3,02    0,25    0,00    0,00    0,00    0,00    0,00   68,77
14.59.28     all   25,56    0,00    0,25    0,00    0,00    0,25    0,00    0,00    0,00   73,93
14.59.29     all   17,34    0,00    5,03    0,25    0,00    0,25    0,00    0,00    0,00   77,14
14.59.30     all    3,51    0,00    3,01    0,00    0,00    0,00    0,00    0,00    0,00   93,48
14.59.31     all    3,77    0,00    5,28    0,25    0,00    0,00    0,00    0,00    0,00   90,70
14.59.32     all    2,27    0,00    0,76    0,76    0,00    0,00    0,00    0,00    0,00   96,21
14.59.33     all    9,62    0,00    6,08    0,51    0,00    0,00    0,00    0,00    0,00   83,80
14.59.34     all    3,75    0,00    0,50    0,00    0,00    0,25    0,00    0,00    0,00   95,50
14.59.35     all    3,24    0,00    2,74    0,00    0,00    0,00    0,00    0,00    0,00   94,01
14.59.36     all    1,01    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   98,48
14.59.37     all    1,00    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   98,50
14.59.38     all    4,03    0,00    4,28    0,00    0,00    0,00    0,00    0,00    0,00   91,69
14.59.39     all    2,23    0,00    0,74    0,25    0,00    0,00    0,00    0,00    0,00   96,77
14.59.40     all    1,52    0,00    2,28    0,00    0,00    0,00    0,00    0,00    0,00   96,19
14.59.41     all    1,00    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   98,51
14.59.42     all    3,05    0,00    3,55    0,00    0,00    0,00    0,00    0,00    0,00   93,40
